date,appliance,kwh
2026-03-11 15:00:00.597561,Fan,5.01
2026-03-11 15:00:00.597561,TV,1.89
2026-03-11 15:00:00.597561,Fridge,0.97
2026-03-11 15:00:00.597561,Router,3.46
2026-03-12 15:00:00.597561,AC,4.7
2026-03-12 15:00:00.597561,Fan,4.15
2026-03-12 15:00:00.597561,TV,2.56
2026-03-12 15:00:00.597561,Fridge,3.22
2026-03-12 15:00:00.597561,Router,1.41
2026-03-13 15:00:00.597561,AC,4.58
2026-03-13 15:00:00.597561,Fan,1.98
2026-03-13 15:00:00.597561,TV,5.02
2026-03-13 15:00:00.597561,Fridge,3.13
2026-03-13 15:00:00.597561,Router,3.63
2026-03-14 15:00:00.597561,AC,5.55
2026-03-14 15:00:00.597561,Fan,2.84
2026-03-14 15:00:00.597561,TV,2.16
2026-03-14 15:00:00.597561,Fridge,1.44
2026-03-14 15:00:00.597561,Router,1.44
2026-03-15 15:00:00.597561,AC,1.69
2026-03-15 15:00:00.597561,Fan,4.3
2026-03-15 15:00:00.597561,TV,3.66
2026-03-15 15:00:00.597561,Fridge,3.45
2026-03-15 15:00:00.597561,Router,3.34
2026-03-16 15:00:00.597561,AC,5.02
2026-03-16 15:00:00.597561,Fan,4.14
2026-03-16 15:00:00.597561,TV,1.35
2026-03-16 15:00:00.597561,Fridge,3.95
2026-03-16 15:00:00.597561,Router,4.6
2026-03-17 15:00:00.597561,AC,1.13
2026-03-17 15:00:00.597561,Fan,5.67
2026-03-17 15:00:00.597561,TV,2.3
2026-03-17 15:00:00.597561,Fridge,3.04
2026-03-17 15:00:00.597561,Router,3.91
2026-03-18 15:00:00.597561,AC,4.58
2026-03-18 15:00:00.597561,Fan,4.56
2026-03-18 15:00:00.597561,TV,1.65
2026-03-18 15:00:00.597561,Fridge,3.17
2026-03-18 15:00:00.597561,Router,3.07
2026-03-19 15:00:00.597561,AC,1.56
2026-03-19 15:00:00.597561,Fan,2.4
2026-03-19 15:00:00.597561,TV,4.04
2026-03-19 15:00:00.597561,Fridge,5.19
2026-03-19 15:00:00.597561,Router,0.81
2026-03-20 15:00:00.597561,AC,2.53
2026-03-20 15:00:00.597561,Fan,4.17
2026-03-20 15:00:00.597561,TV,4.3
2026-03-20 15:00:00.597561,Fridge,3.48
2026-03-20 15:00:00.597561,Router,2.21
