date,appliance,kwh
2026-03-11 15:00:00.934530,Fan,0.58
2026-03-11 15:00:00.934530,TV,1.82
2026-03-11 15:00:00.934530,Fridge,0.65
2026-03-11 15:00:00.934530,Router,0.51
2026-03-12 15:00:00.934530,AC,1.29
2026-03-12 15:00:00.934530,Fan,1.35
2026-03-12 15:00:00.934530,TV,3.16
2026-03-12 15:00:00.934530,Fridge,1.62
2026-03-12 15:00:00.934530,Router,0.48
2026-03-13 15:00:00.934530,AC,1.25
2026-03-13 15:00:00.934530,Fan,1.92
2026-03-13 15:00:00.934530,TV,0.77
2026-03-13 15:00:00.934530,Fridge,3.47
2026-03-13 15:00:00.934530,Router,2.94
2026-03-14 15:00:00.934530,AC,1.35
2026-03-14 15:00:00.934530,Fan,0.84
2026-03-14 15:00:00.934530,TV,3.46
2026-03-14 15:00:00.934530,Fridge,0.72
2026-03-14 15:00:00.934530,Router,1.09
2026-03-15 15:00:00.934530,AC,2.27
2026-03-15 15:00:00.934530,Fan,2.71
2026-03-15 15:00:00.934530,TV,2.98
2026-03-15 15:00:00.934530,Fridge,1.73
2026-03-15 15:00:00.934530,Router,1.46
2026-03-16 15:00:00.934530,AC,2.6
2026-03-16 15:00:00.934530,Fan,0.99
2026-03-16 15:00:00.934530,TV,1.76
2026-03-16 15:00:00.934530,Fridge,1.1
2026-03-16 15:00:00.934530,Router,0.73
2026-03-17 15:00:00.934530,AC,1.37
2026-03-17 15:00:00.934530,Fan,1.98
2026-03-17 15:00:00.934530,TV,1.84
2026-03-17 15:00:00.934530,Fridge,1.45
2026-03-17 15:00:00.934530,Router,1.01
2026-03-18 15:00:00.934530,AC,3.1
2026-03-18 15:00:00.934530,Fan,2.55
2026-03-18 15:00:00.934530,TV,2.0
2026-03-18 15:00:00.934530,Fridge,1.99
2026-03-18 15:00:00.934530,Router,2.63
2026-03-19 15:00:00.934530,AC,1.36
2026-03-19 15:00:00.934530,Fan,0.37
2026-03-19 15:00:00.934530,TV,2.95
2026-03-19 15:00:00.934530,Fridge,1.21
2026-03-19 15:00:00.934530,Router,2.98
2026-03-20 15:00:00.934530,AC,2.22
2026-03-20 15:00:00.934530,Fan,1.39
2026-03-20 15:00:00.934530,TV,2.95
2026-03-20 15:00:00.934530,Fridge,0.65
2026-03-20 15:00:00.934530,Router,0.53
