date,appliance,kwh
2026-03-11 15:00:00.769734,Fan,5.82
2026-03-11 15:00:00.769734,TV,2.02
2026-03-11 15:00:00.769734,Fridge,6.57
2026-03-11 15:00:00.769734,Router,6.25
2026-03-12 15:00:00.769734,AC,5.79
2026-03-12 15:00:00.769734,Fan,1.68
2026-03-12 15:00:00.769734,TV,6.54
2026-03-12 15:00:00.769734,Fridge,1.47
2026-03-12 15:00:00.769734,Router,4.43
2026-03-13 15:00:00.769734,AC,2.99
2026-03-13 15:00:00.769734,Fan,8.84
2026-03-13 15:00:00.769734,TV,2.2
2026-03-13 15:00:00.769734,Fridge,7.26
2026-03-13 15:00:00.769734,Router,2.57
2026-03-14 15:00:00.769734,AC,8.11
2026-03-14 15:00:00.769734,Fan,1.87
2026-03-14 15:00:00.769734,TV,5.72
2026-03-14 15:00:00.769734,Fridge,4.52
2026-03-14 15:00:00.769734,Router,1.43
2026-03-15 15:00:00.769734,AC,1.38
2026-03-15 15:00:00.769734,Fan,3.01
2026-03-15 15:00:00.769734,TV,5.47
2026-03-15 15:00:00.769734,Fridge,3.17
2026-03-15 15:00:00.769734,Router,2.08
2026-03-16 15:00:00.769734,AC,4.06
2026-03-16 15:00:00.769734,Fan,2.1
2026-03-16 15:00:00.769734,TV,2.91
2026-03-16 15:00:00.769734,Fridge,3.02
2026-03-16 15:00:00.769734,Router,4.2
2026-03-17 15:00:00.769734,AC,8.65
2026-03-17 15:00:00.769734,Fan,8.84
2026-03-17 15:00:00.769734,TV,2.5
2026-03-17 15:00:00.769734,Fridge,3.87
2026-03-17 15:00:00.769734,Router,3.26
2026-03-18 15:00:00.769734,AC,5.23
2026-03-18 15:00:00.769734,Fan,4.42
2026-03-18 15:00:00.769734,TV,8.63
2026-03-18 15:00:00.769734,Fridge,8.79
2026-03-18 15:00:00.769734,Router,2.48
2026-03-19 15:00:00.769734,AC,3.12
2026-03-19 15:00:00.769734,Fan,8.59
2026-03-19 15:00:00.769734,TV,8.92
2026-03-19 15:00:00.769734,Fridge,5.85
2026-03-19 15:00:00.769734,Router,7.68
2026-03-20 15:00:00.769734,AC,4.59
2026-03-20 15:00:00.769734,Fan,2.13
2026-03-20 15:00:00.769734,TV,2.05
2026-03-20 15:00:00.769734,Fridge,4.89
2026-03-20 15:00:00.769734,Router,1.92
